Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
791406547,509541032901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740601425,,,912,707,929,668,895,747,0.08908,0.15799,-0.98341,-0.01552,0.18617,-0.9824,4.148,4.417,4.267,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.5,254.2,182.7,245.1,204.5,0.4751,0.655,0.4838,0.6182,0.4664,0.6918,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791410547,509541036901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740605425,,,914,711,921,694,906,728,0.08576,0.16881,-0.98191,-0.0112,0.1783,-0.98391,4.081,4.473,4.267,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.4,252.2,189.9,247.9,199.2,0.4758,0.6582,0.4799,0.6426,0.4718,0.6739,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791414547,509541040901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740609425,,,920,695,945,663,896,728,0.09576,0.15583,-0.98313,-0.01552,0.17843,-0.98383,4.145,4.453,4.299,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.4,258.6,181.4,245.1,199.3,0.4793,0.6439,0.4921,0.6136,0.4664,0.6742,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791418547,509541044901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740613425,,,917,728,938,726,895,730,0.09259,0.18173,-0.97898,-0.01559,0.17903,-0.98372,3.969,4.447,4.288,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.4,256.8,198.7,245.0,199.7,0.4775,0.6739,0.4887,0.6722,0.4663,0.6756,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791422547,509541048901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740617425,,,909,678,926,650,893,705,0.08788,0.15069,-0.98467,-0.01673,0.16905,-0.98547,4.153,4.489,4.288,,,,Valid,Valid,196.4,80.2,638.2,255.2,83.0,641.4,253.4,177.9,244.3,193.0,0.4736,0.6274,0.4822,0.6018,0.465,0.6529,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791426547,509541052901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740621425,,,923,683,940,646,906,719,0.09368,0.14913,-0.98437,-0.01105,0.1749,-0.98452,4.122,4.454,4.285,,,,Valid,Valid,196.4,80.2,638.2,255.2,83.0,641.4,257.1,176.9,248.0,196.9,0.4807,0.6324,0.4894,0.5985,0.472,0.6662,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791430547,509541056901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740625425,,,913,693,925,658,900,728,0.08758,0.15409,-0.98417,-0.01347,0.17836,-0.98387,4.117,4.454,4.288,,,,Valid,Valid,196.4,80.2,638.2,255.2,83.0,641.4,253.2,180.1,246.4,199.2,0.4754,0.6418,0.4819,0.6095,0.469,0.6741,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791434547,509541060901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740629425,,,914,713,920,712,908,715,0.08502,0.17598,-0.98072,-0.01044,0.1731,-0.98485,4.071,4.464,4.288,,,,Valid,Valid,196.4,80.2,638.2,255.2,83.0,641.4,251.7,194.7,248.4,195.7,0.4759,0.6605,0.4791,0.6589,0.4727,0.6621,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791438547,509541064901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740633425,,,907,688,932,651,882,726,0.09044,0.15087,-0.98441,-0.0211,0.17771,-0.98386,4.139,4.439,4.278,,,,Valid,Valid,196.4,80.2,638.2,255.2,83.0,641.4,255.0,178.0,241.4,198.8,0.4724,0.6375,0.4854,0.6023,0.4595,0.6727,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791442547,509541068901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740637425,,,911,690,929,658,894,722,0.08913,0.15384,-0.98407,-0.01616,0.17594,-0.98427,4.17,4.439,4.289,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.5,254.2,180.0,244.7,197.6,0.4747,0.6388,0.4838,0.609,0.4656,0.6686,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791446547,509541072901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740641425,,,901,701,905,660,897,742,0.07929,0.15493,-0.98474,-0.0147,0.18415,-0.98279,4.102,4.427,4.289,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.5,247.8,180.6,245.6,203.1,0.4695,0.6492,0.4716,0.6111,0.4674,0.6873,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791450547,509541076901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740645425,,,917,677,948,631,887,722,0.09717,0.14287,-0.98496,-0.01916,0.17594,-0.98421,4.149,4.444,4.282,,,,Valid,Valid,196.4,80.2,638.2,255.2,83.0,641.4,259.4,172.8,242.7,197.6,0.4778,0.6266,0.4936,0.5846,0.4619,0.6686,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791454547,509541080901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740649425,,,914,689,933,661,895,717,0.09091,0.1554,-0.98366,-0.01573,0.17387,-0.98464,4.125,4.445,4.273,,,,Valid,Valid,196.4,80.2,638.2,255.2,83.0,641.4,255.4,181.0,245.0,196.2,0.4761,0.6382,0.4861,0.6125,0.4662,0.6639,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791458547,509541084901,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740653425,,,908,704,927,674,889,734,0.08809,0.1606,-0.98308,-0.01842,0.18068,-0.98337,4.071,4.41,4.257,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.5,253.6,184.5,243.2,200.8,0.4727,0.6517,0.4827,0.6241,0.4628,0.6794,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791462546,509541088900,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740657425,,,909,727,927,725,891,728,0.08804,0.18157,-0.97943,-0.01725,0.17852,-0.98379,4.043,4.444,4.258,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.5,253.8,198.5,244.0,199.3,0.4737,0.673,0.483,0.6716,0.4643,0.6744,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791466546,509541092900,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740661425,,,897,697,905,724,889,670,0.07853,0.18118,-0.98031,-0.01854,0.15474,-0.98778,3.989,4.537,4.257,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.5,247.6,198.1,243.2,183.4,0.467,0.6455,0.4711,0.6704,0.4628,0.6206,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
791470546,509541096900,Eye Tracker,LipReading_BJ,10/21/2025,LZW,Recording50,10/18/2025,10/18/2025,20:19:49.991,12:19:49.991,905913,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,5.2,6.5,7.6,0.41,0.53,0.62,19,24,28,7.2,4.8,3.2,0.6,0.4,0.27,26,17,12,6740665425,,,917,681,937,648,896,713,0.09241,0.15,-0.98436,-0.01526,0.17237,-0.98491,4.148,4.457,4.282,,,,Valid,Valid,196.4,80.2,638.2,255.2,82.9,641.5,256.4,177.4,245.3,195.2,0.4774,0.6304,0.4879,0.6003,0.4668,0.6604,Screen Recording,Screen Recording Recording50.mp4,1920,1080,0,0,960,540,Fixation,216,2243,914,699,0.4759,0.6475,,,,,,,,,,,
