Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
299202889,501863958133,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488301264,,,958,752,947,742,970,762,0.03493,0.13484,-0.99025,-0.05052,0.14334,-0.98838,4.189,4.237,4.211,,,,Valid,Valid,234.7,108.6,693.8,300.6,108.5,689.2,259.2,203.1,265.4,208.4,0.4992,0.6962,0.4933,0.687,0.5051,0.7053,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
299206888,501863962132,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488305263,,,960,751,945,746,976,755,0.03402,0.13628,-0.99009,-0.04814,0.14092,-0.98885,4.189,4.225,4.213,,,,Valid,Valid,234.7,108.6,693.8,300.6,108.5,689.1,258.5,204.1,267.1,206.7,0.5002,0.6949,0.492,0.6905,0.5083,0.6994,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
299210888,501863966132,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488309263,,,959,750,941,741,976,759,0.03271,0.13434,-0.9904,-0.04819,0.14216,-0.98867,4.184,4.253,4.215,,,,Valid,Valid,234.7,108.6,693.8,300.6,108.5,689.1,257.6,202.7,267.0,207.6,0.4993,0.6941,0.4903,0.6857,0.5082,0.7024,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
299214888,501863970132,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488313263,,,964,749,943,743,985,754,0.03324,0.13544,-0.99023,-0.04469,0.14062,-0.98906,4.185,4.241,4.217,,,,Valid,Valid,234.7,108.6,693.8,300.6,108.5,689.1,258.0,203.5,269.5,206.5,0.502,0.6935,0.491,0.6884,0.5129,0.6986,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
299218889,501863974133,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488317264,,,964,745,944,740,983,751,0.03391,0.13402,-0.9904,-0.04542,0.13933,-0.9892,4.198,4.245,4.222,,,,Valid,Valid,234.7,108.6,693.8,300.6,108.5,689.1,258.5,202.4,269.0,205.6,0.5019,0.6902,0.4919,0.685,0.5119,0.6955,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
299222889,501863978133,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488321264,,,957,749,941,739,973,760,0.03246,0.13363,-0.9905,-0.04927,0.14266,-0.98854,4.2,4.251,4.222,,,,Valid,Valid,234.7,108.6,693.8,300.6,108.5,689.1,257.4,202.2,266.3,208.0,0.4984,0.6938,0.4899,0.684,0.5068,0.7036,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
299226888,501863982132,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488325263,,,960,743,939,738,982,748,0.03188,0.13327,-0.99057,-0.0459,0.13828,-0.98933,4.208,4.228,4.223,,,,Valid,Valid,234.7,108.6,693.7,300.6,108.5,689.1,257.0,201.9,268.7,204.8,0.5002,0.6881,0.4892,0.6832,0.5113,0.693,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
299230888,501863986132,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488329263,,,956,746,941,742,972,751,0.03251,0.13473,-0.99035,-0.04978,0.13928,-0.989,4.219,4.257,4.227,,,,Valid,Valid,234.7,108.6,693.7,300.6,108.5,689.1,257.5,203.0,265.9,205.5,0.4981,0.6911,0.49,0.6867,0.5061,0.6954,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
299234888,501863990132,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488333263,,,956,747,941,741,970,752,0.0328,0.13439,-0.99039,-0.05053,0.13981,-0.98889,4.197,4.246,4.229,,,,Valid,Valid,234.7,108.6,693.7,300.6,108.5,689.1,257.7,202.7,265.4,205.9,0.4977,0.6913,0.4903,0.6859,0.5051,0.6967,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
299238889,501863994133,Eye Tracker,LipReading_BJ,10/21/2025,LYJ,Recording42,10/18/2025,10/18/2025,18:20:05.534,10:20:05.534,525932,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,4.5,2.3,2.2,0.36,0.18,0.17,16,8,8,5.7,2.0,2.0,0.47,0.17,0.16,21,7,7,2488337264,,,957,751,943,750,971,751,0.03321,0.13775,-0.98991,-0.05006,0.13943,-0.98897,4.214,4.241,4.229,,,,Valid,Valid,234.7,108.6,693.7,300.6,108.5,689.2,257.9,205.1,265.7,205.6,0.4983,0.6949,0.4909,0.6941,0.5057,0.6958,Screen Recording,Screen Recording Recording42.mp4,1920,1080,0,0,960,540,Fixation,4220,499,955,750,0.4976,0.6943,,,,,,,,,,,
