Recording timestamp,Computer timestamp,Sensor,Project name,Export date,Participant name,Recording name,Recording date,Recording date UTC,Recording start time,Recording start time UTC,Recording duration,Timeline name,Recording Fixation filter name,Recording software version,Recording resolution height,Recording resolution width,Recording monitor latency,Average calibration accuracy (mm),Average calibration precision SD (mm),Average calibration precision RMS (mm),Average calibration accuracy (degrees),Average calibration precision SD (degrees),Average calibration precision RMS (degrees),Average calibration accuracy (pixels),Average calibration precision SD (pixels),Average calibration precision RMS (pixels),Average validation accuracy (mm),Average validation precision SD (mm),Average validation precision RMS (mm),Average validation accuracy (degrees),Average validation precision SD (degrees),Average validation precision RMS (degrees),Average validation accuracy (pixels),Average validation precision SD (pixels),Average validation precision RMS (pixels),Eyetracker timestamp,Event,Event value,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,Pupil diameter filtered,Eye openness left,Eye openness right,Eye openness filtered,Validity left,Validity right,Eye position left X (DACSmm),Eye position left Y (DACSmm),Eye position left Z (DACSmm),Eye position right X (DACSmm),Eye position right Y (DACSmm),Eye position right Z (DACSmm),Gaze point left X (DACSmm),Gaze point left Y (DACSmm),Gaze point right X (DACSmm),Gaze point right Y (DACSmm),Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Gaze point left X (MCSnorm),Gaze point left Y (MCSnorm),Gaze point right X (MCSnorm),Gaze point right Y (MCSnorm),Presented Stimulus name,Presented Media name,Presented Media width,Presented Media height,Presented Media position X (DACSpx),Presented Media position Y (DACSpx),Original Media width,Original Media height,Eye movement type,Gaze event duration,Eye movement type index,Fixation point X,Fixation point Y,Fixation point X (MCSnorm),Fixation point Y (MCSnorm),Ungrouped,Client area position X (DACSpx),Client area position Y (DACSpx),Viewport position X,Viewport position Y,Viewport width,Viewport height,Full page width,Full page height,Mouse position X,Mouse position Y
203647638,503741125993,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940642924,,,983,736,967,734,999,738,0.08474,0.17927,-0.98014,0.00372,0.17982,-0.98369,3.653,3.983,3.841,,,,Valid,Valid,205.9,76.7,679.8,270.9,77.1,683.4,264.7,201.0,273.5,202.0,0.5121,0.6817,0.5037,0.6801,0.5205,0.6834,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
203651639,503741129994,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940646925,,,980,725,967,725,994,724,0.08459,0.1756,-0.98082,0.00155,0.17463,-0.98463,3.666,4.015,3.85,,,,Valid,Valid,205.9,76.7,679.8,270.9,77.1,683.4,264.5,198.4,272.0,198.3,0.5105,0.671,0.5034,0.6712,0.5176,0.6708,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
203655639,503741133994,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940650925,,,983,715,972,706,995,723,0.08668,0.16822,-0.98193,0.00211,0.17422,-0.9847,3.688,4.017,3.841,,,,Valid,Valid,205.9,76.7,679.8,270.9,77.1,683.4,265.9,193.2,272.4,198.0,0.5122,0.6617,0.5061,0.6535,0.5183,0.6698,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
203659638,503741137993,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940654924,,,979,706,974,703,983,709,0.08775,0.16699,-0.98205,-0.00263,0.16868,-0.98567,3.683,4.038,3.852,,,,Valid,Valid,205.9,76.7,679.7,270.9,77.1,683.4,266.6,192.3,269.1,194.0,0.5098,0.6535,0.5075,0.6506,0.5121,0.6564,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
203663639,503741141994,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940658925,,,981,713,969,720,993,705,0.08567,0.17383,-0.98104,0.00107,0.16733,-0.9859,3.661,4.072,3.85,,,,Valid,Valid,205.9,76.7,679.7,270.9,77.1,683.4,265.3,197.2,271.6,193.1,0.5109,0.6601,0.5048,0.6671,0.517,0.6532,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
203667638,503741145993,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940662924,,,981,712,969,720,994,703,0.08553,0.17383,-0.98105,0.00164,0.16626,-0.98608,3.642,4.062,3.85,,,,Valid,Valid,205.9,76.7,679.7,270.9,77.1,683.4,265.2,197.2,272.0,192.3,0.5112,0.6588,0.5046,0.6671,0.5177,0.6506,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
203671639,503741149994,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940666925,,,986,738,975,716,997,759,0.08785,0.17229,-0.98112,0.00267,0.18787,-0.98219,3.662,3.925,3.835,,,,Valid,Valid,205.9,76.7,679.7,270.9,77.1,683.4,266.8,196.1,272.8,207.8,0.5134,0.6832,0.5077,0.6634,0.5191,0.703,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
203675639,503741153994,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940670925,,,979,724,974,725,985,724,0.08753,0.1754,-0.9806,-0.00193,0.17442,-0.98467,3.68,4.007,3.832,,,,Valid,Valid,205.9,76.7,679.7,270.9,77.1,683.4,266.6,198.3,269.6,198.1,0.5102,0.6706,0.5073,0.6709,0.513,0.6703,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
203679638,503741157993,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940674924,,,983,727,974,726,992,729,0.08748,0.17589,-0.98052,0.00095,0.17639,-0.98432,3.665,4.002,3.832,,,,Valid,Valid,205.9,76.7,679.7,270.9,77.1,683.3,266.5,198.6,271.5,199.5,0.512,0.6736,0.5072,0.6721,0.5168,0.675,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
203683639,503741161994,Eye Tracker,LipReading_BJ,10/21/2025,WYY,Recording44,10/18/2025,10/18/2025,18:52:58.286,10:52:58.286,582742,Timeline1,Tobii I-VT (Fixation),1.241.54219,1080,1920,10.0,3.5,6.4,8.8,0.26,0.49,0.66,13,23,32,9.6,7.2,4.8,0.76,0.58,0.39,35,26,18,940678925,,,981,735,968,732,994,739,0.08499,0.17839,-0.98028,0.00182,0.18009,-0.98365,3.631,3.973,3.834,,,,Valid,Valid,205.9,76.7,679.7,270.9,77.0,683.4,264.8,200.4,272.1,202.2,0.511,0.681,0.504,0.678,0.5179,0.684,Screen Recording,Screen Recording Recording44.mp4,1920,1080,0,0,960,540,Fixation,976,414,978,728,0.5093,0.674,,,,,,,,,,,
